x,y
-4.186444119940175,-0.7942643295176115
-4.064666517261188,-0.7895571825368553
-3.9353956051395214,-0.7946554915086015
-3.7721949544109625,-0.8203911970778996
-3.5851176424600855,-0.8984970670693126
-3.3721310138633567,-0.9681920875563961
-3.264405963572887,-0.9821841451060163
-3.1481146056062386,-0.980707722793043
-2.956895324396375,-1.0210687881974456
-2.8473068642868338,-1.0114855769471873
-2.6645176030721247,-0.960807216051756
-2.475642143936115,-0.9814145466479989
-2.3527369301395398,-0.9495604812633935
-2.1659767544151984,-0.8963465693956305
-2.006191376118725,-0.8715626550646745
-1.8330878121585936,-0.7982190870545711
-1.6420202589712503,-0.765844479506129
-1.4412936508311454,-0.7155426270664718
-1.2524929228923085,-0.6543501943152239
-1.1527716247811846,-0.615144964248084
-1.0581825906710876,-0.578352752534788
-0.9281717745162457,-0.4835594793749989
-0.7854828027314333,-0.41550900869957985
-0.6687880230761447,-0.3620358893087783
-0.5839228704943711,-0.29732102729870347
-0.4726779135035848,-0.23152346639803678
-0.3871780404665497,-0.17500736299240227
-0.27747451663544886,-0.05945728529951655
-0.14340729344517555,0.05623599787826894
0.023783266268079473,0.1264251975941617
0.24422218287397612,0.20247873121973736
0.42094978857358,0.2137059729532833
0.5264990362285751,0.26186950139808207
0.7464821400773562,0.2365242561627401
0.9459340053847338,0.2204235063962292
1.0705662957137179,0.23771382473223035
1.3107013695510172,0.20458130923773687
1.4764482973716326,0.1932200112172362
1.6075846842838883,0.18629305569117438
1.7456538793421323,0.13309011064593523
1.8752421903969827,0.12909270007846096
1.9902212213188157,0.14365669812671822
2.148590315842222,0.18216012033924933
2.2615308338509577,0.17511063172099472
2.392909719446676,0.22090876860343567
2.5500178439735777,0.2921101682369587
2.6930269599407684,0.3507737252372305
2.889808343764283,0.4873735782734778
3.025198186809476,0.5465555132521889
3.2458671699105928,0.6949257911526265
3.4060551242966106,0.7680130613028102
3.5675427113210354,0.8656078707594248
3.720430671352748,0.9267506403010286
3.838516038350239,0.941796214053454
4.006160925411203,1.0374762079409103
4.129134115811491,1.026669791985761
4.226336145914916,0.9991669451834153
4.35100849575236,0.9651562623217838
4.4587583680681515,0.9263611478280253
4.554474258939887,0.8937761788538052
4.649849388757522,0.8618888940852005
4.748299987049791,0.8184637165897357
4.839482059682451,0.761107716942331
4.943013360813305,0.7097291138458293
5.038592333245127,0.6644886478805703
5.1372806225878165,0.6019491907446646
5.232458849203045,0.5364620378358473
5.327202923549496,0.466321623419764
5.409955193575291,0.4037077430730851
5.505140158794182,0.3273691198813333
5.58456092478986,0.24158385243045166
5.660343854131881,0.14103660668577023
5.7375585441201356,0.052483840706734064
5.828025988852179,-0.04333728240425794
5.908115555521485,-0.14486750746042887
5.995051727044096,-0.24912404603402694
6.0790927887497155,-0.3616546270833285
6.153202369252025,-0.4659087273181668
6.208914062184503,-0.5822220042976576
6.2466982499710575,-0.6923661772164729
6.287265318849563,-0.8150605980484396
6.325365887120636,-0.912312288077934
6.36689846760809,-1.0373368750414755
6.38896545406605,-1.156362558426606
6.40472564371553,-1.2565533696988584
6.419417651060727,-1.3715768083205289
6.418275022212018,-1.4895886388511244
6.4122192901857975,-1.6105631820739168
6.454414320184955,-1.7254994492854205
6.4618294065324315,-1.8301266277402783
6.477251542892018,-1.932332681499254
6.462931980532492,-2.0380492677783906
6.441268295061217,-2.1428231625790426
6.412191141027695,-2.250169512482267
6.372528588129479,-2.362649459771264
6.390346852653624,-2.494950462130907
6.421209516079985,-2.621903858258195
6.4533904623286436,-2.758392027634498
6.454285693382524,-2.9077281388028844
6.44389750737769,-3.0533121178475486
6.439153777181229,-3.1878708102457285
6.4125657433929995,-3.3381255282316804
6.392659515248178,-3.4438783826486006
6.321252186493664,-3.622766454058448
6.263292967707002,-3.7226942741135947
6.205131007701325,-3.8183639977075003
6.133765301139751,-3.9037175534847055
6.071802433460084,-4.045135492298254
5.995461843291169,-4.136940360808794
5.9243447420713515,-4.217477619421272
5.837016192006657,-4.279215750757793
5.732852422103396,-4.355653564464351
5.547166746595521,-4.456405619646485
5.439772561894649,-4.515136146161783
5.288981193027673,-4.570970681286349
5.178488064637066,-4.6426703470219515
5.026254991508195,-4.733116449619111
4.916501625720546,-4.836962976662422
4.815381269666634,-4.869387479621018
4.628114798100347,-4.8797842704408865
4.476224981610486,-4.88680940716057
4.378341961085226,-4.856612402728345
4.250722183665814,-4.822535032498912
4.067537147441726,-4.751753390977134
3.9305646900967037,-4.841287514930647
3.818930838166198,-4.8725332489498285
3.7129734588021597,-4.870377686146799
3.5691510871948937,-4.936095704614855
3.4677796967809114,-4.954876900694854
3.2862392372146116,-4.95915376999673
3.1206756341845203,-5.0160592478257655
3.0079264457771986,-5.042375141896171
2.909064304694226,-5.067098674475718
2.8089420305301083,-5.089811947221834
2.703059445883585,-5.117234725763186
2.6012343187245603,-5.1493491711735135
2.5047560951115466,-5.190038125636981
2.4070679766994934,-5.215835235425407
2.3129620959115744,-5.250003406429045
2.1502860503513412,-5.2938199996207835
2.049857400240067,-5.317520390490536
1.8664254934239723,-5.332161400728475
1.7568858209542597,-5.338109667025982
1.656413439167732,-5.336694572602042
1.534444335065949,-5.342879936142673
1.4309848714189428,-5.336514653983137
1.3231799061474288,-5.331916894785246
1.2208533073794978,-5.307423737987094
1.1075160549900982,-5.294819007926328
0.9875763244780185,-5.290894608629992
0.8600868720834427,-5.274374790216923
0.7614140002512464,-5.244761518283754
0.6604761895616367,-5.209170173659567
0.4975853839995814,-5.1170769551443644
0.41885028184542605,-5.0530315890735835
0.26639792994500944,-4.914102032852497
0.1762764093008542,-4.8492293043600885
0.09083993323557138,-4.781026057248015
0.010772531946821928,-4.7188615993073
-0.06172665725425652,-4.6479824809821935
-0.1284770879316497,-4.567145932529291
-0.2045829247136144,-4.498860303644166
-0.28843491966890333,-4.41555334750427
-0.38883112121253127,-4.37215733117723
-0.49468504986832507,-4.3170422634517855
-0.6063242257095904,-4.2855980274359124
-0.7377392736696535,-4.259197142501975
-0.8545413693789303,-4.282294426376734
-0.9603714475489795,-4.268830946928438
-1.1438689750181723,-4.215708928582592
-1.3099168702019774,-4.231086261758879
-1.4970145247382263,-4.260286920988617
-1.6555449001201872,-4.35326329333035
-1.8178153451417494,-4.442015370942803
-1.9439844808941231,-4.550633281957667
-2.061781168787851,-4.676244364490595
-2.1761686730374272,-4.792576069923834
-2.255264261043637,-4.9445316659766725
-2.3116800822581087,-5.091072502018232
-2.335385431954525,-5.2605837730545435
-2.339550715589586,-5.438291976108266
-2.321632131816428,-5.594039005313601
-2.269607787990986,-5.766126757898144
-2.216160069739094,-5.86403858585936
-2.15067881282513,-5.9499097642091705
-2.084289591027544,-6.0275982310601695
-1.9587218351584492,-6.16171244755161
-1.8348316392537367,-6.305963626583578
-1.7735033807125187,-6.400584126586047
-1.7072146807592603,-6.483331250038724
-1.642686618680702,-6.565172027227096
-1.5621079752530322,-6.642614921521348
-1.4802575409156398,-6.718534566095075
-1.3926462629253713,-6.81471721988642
-1.3091604999679918,-6.893718818645995
-1.2171316291550727,-6.974208429532132
-1.118384200180316,-7.045716234906617
-1.0378889979275168,-7.119356558038886
-0.8845551855147628,-7.250166824505476
-0.8005167845252575,-7.328622276955739
-0.7088188734663687,-7.402539544962536
-0.6195185526328142,-7.496454080161309
-0.5542000209349576,-7.598042246293275
-0.4815220753918641,-7.69716827552317
-0.4002472544990403,-7.777272230754788
-0.3059019399761227,-7.950958854436667
-0.24684516103548093,-8.04812322917855
