x,y,yaw,curvature,speed
25.668858,0.786684,0.056256,0.022643,2.894
25.799915,0.794259,0.058093,0.005435,2.84
25.931723,0.801972,0.05981,0.020445,2.787
26.064567,0.810107,0.063599,0.036636,2.713
26.197455,0.818895,0.067868,0.027564,2.64
26.329972,0.828147,0.071712,0.030139,2.43
26.462894,0.837963,0.078532,0.073869,2.226
26.592877,0.848836,0.089372,0.095241,2.027
26.716565,0.860695,0.102262,0.113257,1.827
26.833807,0.873561,0.117157,0.141647,1.628
26.94389,0.88745,0.133034,0.144997,1.449
27.04663,0.902041,0.147075,0.126354,1.27
27.140443,0.916568,0.157906,0.098037,1.231
27.226499,0.930682,0.169018,0.161751,1.231
27.305125,0.944671,0.177536,0.041153,1.261
27.375171,0.957358,0.163826,0.445068,1.328
27.443408,0.96753,0.123605,0.659399,1.459
27.516969,0.974974,0.081578,0.484449,1.712
27.596391,0.980038,0.048926,0.345158,1.964
27.681754,0.983043,0.025298,0.216467,2.217
27.773152,0.98451,0.011229,0.097858,2.47
27.87174,0.985176,0.004629,0.04028,2.693
27.977354,0.985456,0.000291,0.041786,2.878
28.089954,0.98524,-0.000771,0.019002,3.0
28.210479,0.985276,0.004262,0.063395,3.0
28.335508,0.986287,0.013218,0.08168,3.0
28.46123,0.988591,0.022908,0.072624,3.0
28.587408,0.992058,0.03139,0.061713,3.0
28.714256,0.996536,0.038729,0.053986,3.0
28.841708,1.001912,0.04456,0.037525,3.0
28.969762,1.007929,0.049027,0.032183,3.0
29.098429,1.014508,0.052956,0.028774,3.0
29.22798,1.021616,0.056553,0.026672,3.0
29.358437,1.029228,0.05942,0.01728,3.0
29.4898,1.037192,0.061336,0.011846,3.0
29.622461,1.045442,0.062487,0.00553,3.0
29.756629,1.053887,0.062827,0.000404,3.0
29.892535,1.062433,0.06197,0.012023,3.0
30.030434,1.070876,0.060568,0.008339,3.0
30.170092,1.079265,0.059144,0.01195,3.0
30.31179,1.087536,0.057901,0.005647,3.0
30.455426,1.095804,0.056901,0.008266,3.0
30.60035,1.103973,0.055919,0.005272,3.0
30.746927,1.112122,0.054274,0.017052,3.0
30.89482,1.119971,0.051853,0.015735,3.0
31.043204,1.127499,0.04911,0.02124,3.0
31.191666,1.134561,0.046434,0.014765,3.0
31.340178,1.141298,0.04442,0.012334,3.0
31.488759,1.147766,0.041971,0.02067,3.0
31.636837,1.153757,0.038365,0.028163,3.0
31.783671,1.159086,0.034693,0.021699,3.0
31.929716,1.163922,0.031883,0.016848,3.0
32.074037,1.168347,0.030658,9.4e-05,3.0
32.216576,1.172719,0.031316,0.009206,3.0
32.358022,1.177243,0.033774,0.025635,3.0
32.498439,1.182242,0.037327,0.024976,3.0
32.637621,1.187685,0.039796,0.010319,3.0
32.775833,1.193287,0.042397,0.027348,3.0
32.913396,1.199384,0.046547,0.032617,3.0
33.051688,1.206137,0.05059,0.025872,3.0
33.190461,1.213412,0.053423,0.014841,3.0
33.330669,1.221055,0.055338,0.012474,3.0
33.47221,1.22902,0.056491,0.003872,3.0
33.615116,1.237141,0.056367,0.005499,3.0
33.75968,1.245241,0.05584,0.001824,3.0
33.905985,1.2534,0.056737,0.01388,3.0
34.053959,1.261955,0.05862,0.011581,3.0
34.203354,1.270852,0.061034,0.020722,3.0
34.353179,1.28024,0.063934,0.017892,3.0
34.503706,1.29008,0.067214,0.025631,3.0
34.654468,1.300522,0.070501,0.017855,3.0
34.805732,1.311409,0.0734,0.020367,3.0
34.957494,1.322804,0.075893,0.012456,3.0
35.109422,1.334501,0.077492,0.008547,3.0
35.261372,1.346399,0.078269,0.001643,3.0
35.413086,1.358317,0.078289,0.001381,3.0
35.564793,1.370202,0.076847,0.017486,3.0
35.71719,1.381733,0.074862,0.008521,3.0
35.870454,1.393128,0.073317,0.011548,3.0
36.024932,1.404336,0.071102,0.017016,3.0
36.180598,1.415217,0.068544,0.015781,3.0
36.337365,1.425785,0.067371,0.000731,3.0
36.495189,1.436443,0.067293,0.001694,3.0
36.654429,1.447153,0.06741,0.003111,3.0
36.815263,1.458052,0.06774,0.001012,3.0
36.977442,1.469068,0.067707,0.001402,3.0
37.140023,1.480074,0.066589,0.012367,3.0
37.302136,1.490721,0.064215,0.016915,3.0
37.463341,1.500865,0.062489,0.004388,3.0
37.623468,1.510827,0.0617,0.005474,3.0
37.781897,1.520545,0.059672,0.020266,3.0
37.938523,1.529649,0.056551,0.019587,3.0
38.092678,1.538138,0.053064,0.025725,3.0
38.244152,1.545882,0.049018,0.027675,3.0
38.392831,1.552863,0.046324,0.008122,3.0
38.539261,1.559563,0.045941,0.00305,3.0
38.684186,1.566258,0.046407,0.003373,3.0
38.827742,1.57296,0.045945,0.009921,3.0
38.969969,1.579397,0.044477,0.010661,3.0
39.111523,1.58559,0.043127,0.008348,2.948
39.25293,1.591608,0.041746,0.01114,2.849
39.394564,1.597413,0.039796,0.016362,2.713
39.536552,1.602901,0.03763,0.014079,2.55
39.679381,1.608135,0.035018,0.022446,2.368
39.822927,1.612933,0.032236,0.016327,2.172
39.967091,1.617413,0.031492,0.005908,1.963
40.112175,1.622046,0.034278,0.032242,1.795
40.258422,1.627403,0.040522,0.053001,1.668
40.405605,1.633942,0.05184,0.100601,1.574
40.553259,1.642701,0.069932,0.143956,1.5
40.701169,1.654646,0.094522,0.187297,1.441
