x,y,yaw,curvature,speed
-0.160685,-0.250296,0.444974,0.03779,1.8
0.025443,-0.162405,0.436349,0.046253,1.8
0.214793,-0.075201,0.425031,0.062225,1.8
0.407354,0.010456,0.4121,0.060744,1.8
0.602324,0.094201,0.398179,0.070833,1.8
0.798675,0.175064,0.382269,0.079614,1.8
0.994993,0.252072,0.366969,0.066313,1.8
1.18825,0.324809,0.352664,0.072839,1.8
1.377195,0.392741,0.337412,0.078607,1.8
1.563333,0.456398,0.321649,0.081655,1.8
1.746722,0.515875,0.307282,0.066836,1.8
1.92777,0.572047,0.294932,0.063417,1.8
2.106353,0.625128,0.284507,0.048206,1.8
2.282376,0.675748,0.277012,0.033263,1.796
2.456294,0.724624,0.269987,0.044472,1.792
2.628946,0.771659,0.259313,0.074738,1.781
2.801409,0.816179,0.246321,0.071073,1.77
2.973758,0.858354,0.231699,0.094444,1.759
3.144997,0.897243,0.212774,0.122446,1.748
3.313756,0.931808,0.188749,0.157817,1.737
3.47939,0.96112,0.15825,0.206586,1.731
3.641434,0.9841,0.118723,0.27791,1.724
3.800098,0.999376,0.072583,0.300968,1.719
3.955375,1.006927,0.024445,0.319095,1.711
4.106715,1.006872,-0.023612,0.315698,1.702
4.253834,0.999879,-0.071684,0.336387,1.667
4.396922,0.986034,-0.117639,0.299923,1.626
4.536783,0.966438,-0.158623,0.278363,1.58
4.67412,0.941691,-0.197375,0.276107,1.535
4.809196,0.911961,-0.234569,0.261851,1.493
4.941772,0.877731,-0.266899,0.21046,1.456
5.071589,0.840217,-0.303501,0.334645,1.419
5.197224,0.797729,-0.348976,0.349986,1.408
5.318922,0.750221,-0.395484,0.361067,1.403
5.436794,0.697713,-0.441568,0.352438,1.403
5.550927,0.640553,-0.493254,0.456699,1.406
5.660765,0.577312,-0.552938,0.48359,1.409
5.766121,0.507745,-0.615586,0.508185,1.416
5.866529,0.431782,-0.677276,0.468121,1.422
5.962706,0.349658,-0.738163,0.491867,1.428
6.054452,0.260824,-0.796039,0.414433,1.434
6.142334,0.166166,-0.85102,0.435995,1.452
6.225748,0.065431,-0.908269,0.437449,1.478
6.304507,-0.041706,-0.969289,0.47835,1.517
6.377583,-0.15579,-1.03046,0.426064,1.554
6.445035,-0.275963,-1.086598,0.388772,1.604
6.506987,-0.401824,-1.136084,0.317015,1.655
6.564378,-0.53298,-1.183524,0.345749,1.704
6.616073,-0.669278,-1.230536,0.30005,1.725
6.662517,-0.810187,-1.27131,0.250936,1.736
6.704276,-0.954931,-1.30626,0.214314,1.666
6.741747,-1.102672,-1.338218,0.206244,1.592
6.774744,-1.252437,-1.366286,0.16087,1.502
6.804067,-1.40314,-1.392819,0.18549,1.409
6.829019,-1.554161,-1.422301,0.200513,1.316
6.849202,-1.70485,-1.457667,0.266305,1.24
6.863146,-1.854542,-1.498676,0.281037,1.116
6.870677,-2.002102,-1.542355,0.311418,1.061
6.871464,-2.146923,-1.590539,0.353929,1.009
6.865012,-2.289025,-1.639369,0.332134,0.959
