x,y,yaw,curvature,speed
42.391687,2.992486,1.226071,0.429265,1.2
42.434463,3.123494,1.281526,0.375016,1.2
42.471027,3.259069,1.329546,0.310512,1.2
42.502119,3.398471,1.369867,0.255499,1.2
42.528451,3.541006,1.404474,0.223522,1.2
42.550342,3.685733,1.436475,0.214758,1.2
42.567753,3.831843,1.465471,0.179709,1.2
42.581344,3.978989,1.490675,0.162273,1.2
42.591397,4.126312,1.514921,0.166084,1.2
42.597832,4.273763,1.539178,0.163348,1.2
42.600705,4.420586,1.563773,0.172018,1.2
42.599887,4.566387,1.58747,0.152525,1.2
42.595855,4.71143,1.608401,0.135692,1.2
42.588996,4.855876,1.625224,0.096691,1.2
42.580136,4.99994,1.635744,0.048862,1.2
42.570253,5.144061,1.642802,0.048773,1.2
42.559325,5.28846,1.648157,0.025115,1.2
42.547783,5.433931,1.650018,0.000576,1.2
42.536131,5.580621,1.649771,0.00389,1.2
42.524444,5.728844,1.64798,0.020026,1.2
42.513077,5.878726,1.645696,0.010485,1.2
42.501851,6.029917,1.642712,0.028651,1.2
42.491167,6.182862,1.638505,0.026236,1.2
42.480982,6.33767,1.635214,0.016305,1.2
42.471076,6.494323,1.631563,0.030144,1.2
42.461836,6.652353,1.627231,0.024734,1.2
42.453178,6.81113,1.623897,0.017259,1.2
42.444933,6.970368,1.621765,0.009522,1.2
42.436918,7.129877,1.620476,0.006621,1.2
42.429065,7.289518,1.618694,0.015633,1.2
42.421589,7.449667,1.617969,0.006555,1.2
42.413968,7.609327,1.619562,0.01343,1.2
42.406047,7.76812,1.621482,0.010728,1.2
42.397919,7.925684,1.624008,0.021263,1.2
42.389282,8.082887,1.626938,0.015935,1.2
42.380265,8.239815,1.629316,0.014289,1.2
42.370894,8.396736,1.63089,0.005759,1.2
42.361406,8.553253,1.631675,0.004251,1.2
42.351828,8.709535,1.6324,0.005008,1.2
42.34214,8.865607,1.631609,0.015092,1.2
42.332794,9.022136,1.629347,0.013756,1.2
42.323755,9.179248,1.627423,0.010698,1.2
42.314948,9.336953,1.625271,0.016645,1.2
42.306584,9.494145,1.622784,0.014945,1.2
42.298613,9.650892,1.619968,0.021008,1.2
42.291197,9.806819,1.617072,0.015969,1.2
42.284163,9.962927,1.614761,0.013635,1.2
42.277466,10.118934,1.612659,0.013328,1.2
42.271119,10.274326,1.611805,0.002418,1.2
42.26476,10.428597,1.611686,0.004022,1.2
42.258551,10.581526,1.611609,0.003085,1.2
42.252334,10.732886,1.61242,0.00765,1.2
42.245987,10.88319,1.614522,0.020399,1.2
42.239232,11.032333,1.617748,0.02282,1.2
42.232026,11.180329,1.620273,0.01125,1.2
42.224673,11.326344,1.621947,0.011646,1.2
42.217178,11.470346,1.62379,0.0139,1.2
42.209476,11.61286,1.625218,0.006016,1.2
42.201704,11.754404,1.626677,0.014598,1.2
42.193679,11.895243,1.62782,0.001542,1.2
42.185646,12.0357,1.627913,0.000234,1.2
42.177627,12.17599,1.626357,0.021905,1.2
42.170037,12.316339,1.624136,0.00969,1.2
42.162633,12.456815,1.623779,0.004586,1.2
42.155104,12.597925,1.623701,0.005623,1.2
42.147618,12.740366,1.62359,0.003983,1.2
42.139989,12.883967,1.624304,0.00593,1.2
42.132171,13.028787,1.62492,0.002601,1.2
42.124256,13.174373,1.625436,0.004451,1.2
42.116191,13.320945,1.626284,0.007086,1.2
42.107916,13.468543,1.628335,0.020568,1.2
42.099129,13.617151,1.629997,0.001891,1.2
42.090259,13.766455,1.630194,0.00075,1.2
42.081348,13.916157,1.631625,0.018438,1.2
42.072073,14.065053,1.63386,0.011504,1.2
42.062607,14.21294,1.63534,0.008475,1.2
42.053048,14.359417,1.63596,0.000113,1.2
42.043514,14.505523,1.636026,0.001019,1.2
42.034013,14.650811,1.635534,0.007843,1.2
42.024752,14.794946,1.634177,0.010961,1.2
42.01578,14.938099,1.634457,0.014908,1.2
42.006484,15.081519,1.635808,0.003911,1.2
41.997073,15.225448,1.634957,0.015573,1.2
41.987912,15.370575,1.632635,0.016311,1.2
41.979008,15.517196,1.630403,0.014124,1.2
41.970332,15.665173,1.629093,0.003657,1.2
41.961695,15.813848,1.628649,0.002314,1.2
41.95305,15.963551,1.629024,0.007244,1.2
41.944165,16.114568,1.630105,0.007073,1.2
41.935076,16.266257,1.629423,0.016034,1.2
41.926366,16.417818,1.627361,0.011117,1.2
41.917915,16.569327,1.626458,0.000775,1.2
41.909452,16.721368,1.625835,0.007413,1.2
41.901161,16.873425,1.625091,0.002346,1.2
41.892884,17.026229,1.624738,0.002261,1.2
41.884597,17.180195,1.624314,0.003247,1.2
41.876357,17.33474,1.623355,0.009119,1.2
41.868304,17.489907,1.621318,0.017038,1.2
41.860617,17.646036,1.619746,0.003159,1.2
41.852966,17.802997,1.619363,0.001732,1.2
41.845348,17.96019,1.618667,0.007128,1.2
41.837919,18.117096,1.618457,0.004469,1.2
41.83037,18.27421,1.618321,0.006226,1.2
41.823014,18.430474,1.616711,0.014433,1.2
41.816063,18.585574,1.615255,0.004204,1.2
41.809195,18.741099,1.614833,0.001228,1.2
41.802372,18.896282,1.615548,0.01047,1.2
41.795325,19.050842,1.616983,0.008093,1.2
41.788125,19.204516,1.618482,0.011348,1.2
41.780661,19.358122,1.621097,0.022658,1.2
41.772663,19.511652,1.624291,0.018971,1.2
41.764256,19.664499,1.627713,0.025682,1.2
41.755256,19.817161,1.632621,0.038634,1.2
