x,y,yaw,curvature,speed
-16.676387,-2.984537,1.765741,0.884207,1.127
-16.694092,-2.856765,1.650378,0.90354,1.127
-16.696826,-2.728251,1.532987,0.921612,1.127
-16.684406,-2.600711,1.413826,0.936256,1.129
-16.656878,-2.475847,1.293424,0.944436,1.133
-16.614529,-2.355283,1.172685,0.942184,1.14
-16.557906,-2.240519,1.052917,0.926571,1.15
-16.487827,-2.1329,0.935475,0.899972,1.162
-16.405347,-2.033602,0.821268,0.868,1.177
-16.311693,-1.943654,0.71053,0.837117,1.192
-16.208224,-1.863988,0.602865,0.812217,1.205
-16.096399,-1.795457,0.497498,0.79538,1.216
-15.977748,-1.738825,0.393542,0.786898,1.224
-15.853823,-1.694739,0.290161,0.78557,1.229
-15.726154,-1.663703,0.186729,0.788711,1.234
-15.596191,-1.646064,0.083003,0.791843,1.242
-15.465253,-1.641997,-0.020608,0.787811,1.262
-15.334505,-1.651458,-0.122767,0.767979,1.301
-15.204923,-1.674119,-0.22098,0.722407,1.376
-15.077234,-1.709254,-0.311523,0.643108,1.473
-14.951818,-1.75562,-0.389797,0.527689,1.571
-14.828659,-1.811373,-0.451788,0.391103,1.666
-14.707433,-1.874211,-0.495455,0.250548,1.755
-14.587596,-1.941647,-0.520428,0.114029,1.834
-14.468441,-2.011185,-0.527297,0.014074,1.892
-14.349163,-2.080485,-0.517414,0.129495,1.916
-14.228936,-2.147495,-0.492879,0.227344,1.928
-14.107011,-2.210542,-0.456813,0.298023,1.94
-13.982827,-2.268454,-0.41395,0.326994,1.952
-13.856155,-2.320752,-0.371046,0.29852,1.964
-13.727182,-2.367917,-0.335029,0.225816,1.976
-13.596349,-2.411205,-0.310327,0.132937,1.988
-13.464223,-2.452245,-0.298741,0.034956,2.0
-13.331455,-2.492781,-0.300301,0.057194,2.0
-13.198728,-2.53446,-0.313754,0.136221,2.0
-13.066702,-2.578686,-0.337192,0.20053,2.0
-12.935955,-2.626583,-0.368423,0.248023,2.0
-12.806929,-2.678971,-0.404764,0.273631,2.0
-12.679868,-2.736296,-0.442679,0.270023,2.0
-12.55479,-2.798499,-0.478568,0.243706,2.0
-12.431571,-2.86511,-0.510064,0.206107,2.0
-12.310009,-2.93544,-0.536037,0.16395,2.0
-12.189845,-3.008709,-0.556154,0.122079,2.0
-12.07078,-3.084146,-0.570652,0.083741,2.0
-11.952501,-3.161058,-0.580033,0.049298,2.0
-11.834695,-3.238832,-0.584801,0.01828,2.0
-11.717065,-3.316928,-0.585386,0.009991,2.0
-11.599326,-3.394857,-0.582123,0.036236,1.993
-11.481216,-3.472166,-0.575247,0.061198,1.973
-11.362486,-3.548424,-0.564892,0.085592,1.943
-11.24291,-3.623201,-0.551093,0.110133,1.906
-11.122276,-3.696059,-0.533787,0.135511,1.864
-11.000389,-3.766535,-0.512825,0.162312,1.819
-10.877076,-3.834125,-0.48799,0.190996,1.774
-10.752187,-3.898282,-0.459047,0.221395,1.735
-10.625607,-3.958416,-0.425821,0.25292,1.71
-10.497267,-4.013907,-0.388232,0.284865,1.694
-10.367149,-4.064123,-0.346314,0.316311,1.685
-10.235296,-4.108441,-0.300236,0.346196,1.682
-10.101815,-4.146269,-0.250325,0.373211,1.681
-9.966878,-4.177072,-0.197085,0.395895,1.681
-9.830721,-4.2004,-0.141208,0.412757,1.682
-9.693638,-4.215914,-0.083569,0.422429,1.687
-9.555963,-4.223415,-0.025139,0.424683,1.696
-9.418061,-4.222844,0.033139,0.420104,1.711
-9.280303,-4.214277,0.090421,0.409584,1.734
-9.143051,-4.197909,0.145993,0.394251,1.766
-9.006641,-4.174038,0.199286,0.37529,1.807
-8.871376,-4.14304,0.249889,0.353956,1.851
-8.737516,-4.105351,0.297544,0.331427,1.893
-8.605271,-4.061439,0.342147,0.30881,1.929
-8.474801,-4.011784,0.383735,0.287061,1.959
-8.346221,-3.956848,0.422439,0.266599,1.982
-8.219602,-3.897071,0.458428,0.247508,1.996
-8.094981,-3.832863,0.491875,0.229693,2.0
-7.972367,-3.764603,0.522932,0.212957,2.0
-7.85174,-3.692644,0.55173,0.197109,2.0
-7.733059,-3.617312,0.578363,0.181841,2.0
-7.616261,-3.538915,0.60289,0.166891,2.0
-7.501263,-3.457746,0.625327,0.151924,2.0
-7.387961,-3.374087,0.645647,0.136636,2.0
-7.276231,-3.288216,0.66378,0.120738,2.0
-7.165922,-3.200413,0.67963,0.104102,2.0
-7.056866,-3.110959,0.693085,0.086694,2.0
-6.948869,-3.020142,0.704035,0.068518,2.0
-6.841719,-2.928255,0.712368,0.049567,2.0
-6.735189,-2.835597,0.717978,0.029904,2.0
-6.629035,-2.742476,0.720764,0.009556,2.0
-6.523002,-2.649208,0.720634,0.011394,2.0
-6.416827,-2.556117,0.717511,0.032841,2.0
-6.310243,-2.463538,0.711351,0.054438,2.0
-6.202985,-2.37181,0.702163,0.075774,2.0
-6.0948,-2.281275,0.690017,0.09644,2.0
-5.985452,-2.192266,0.675042,0.116006,2.0
-5.87473,-2.10511,0.657425,0.134039,2.0
-5.76245,-2.020111,0.63742,0.150082,2.0
-5.648465,-1.937551,0.615341,0.163658,2.0
-5.532667,-1.857678,0.591569,0.174293,2.0
-5.414992,-1.780697,0.566547,0.18156,2.0
-5.295418,-1.706763,0.540744,0.185487,2.0
-5.173969,-1.635977,0.5146,0.186437,2.0
-5.0507,-1.568395,0.488503,0.184801,2.0
-4.925694,-1.504027,0.462786,0.180989,2.0
-4.799057,-1.442845,0.437721,0.17543,2.0
-4.670906,-1.384787,0.413522,0.168563,2.0
-4.541369,-1.329765,0.390342,0.160833,2.0
-4.410573,-1.277671,0.368274,0.152656,2.0
-4.278642,-1.228384,0.347353,0.144443,2.0
-4.145695,-1.181777,0.327572,0.136381,2.0
-4.011837,-1.13772,0.308909,0.128496,2.0
-3.877168,-1.096084,0.291339,0.120799,2.0
-3.741776,-1.056737,0.274834,0.113327,2.0
-3.605741,-1.01955,0.259364,0.106058,2.0
-3.469138,-0.984395,0.244901,0.099013,2.0
-3.332032,-0.951145,0.231416,0.092166,2.0
-3.194483,-0.919676,0.218879,0.08553,2.0
-3.056543,-0.889864,0.207264,0.079081,2.0
-2.91826,-0.861591,0.196545,0.072811,2.0
-2.779677,-0.834736,0.186698,0.066699,2.0
-2.640832,-0.809185,0.177703,0.060738,2.0
-2.50176,-0.784823,0.16954,0.054894,2.0
-2.362492,-0.761538,0.162193,0.049165,2.0
-2.223055,-0.739219,0.155649,0.043514,2.0
-2.083474,-0.717755,0.149898,0.037932,2.0
-1.943772,-0.697038,0.144933,0.032387,2.0
-1.803971,-0.67696,0.140749,0.026853,2.0
-1.664088,-0.657411,0.137357,0.021189,2.0
-1.524144,-0.63828,0.13479,0.015148,2.0
-1.384156,-0.619448,0.133123,0.008459,2.0
-1.244143,-0.600784,0.132465,0.000858,2.0
-1.10413,-0.582136,0.132964,0.007927,2.0
-0.964141,-0.563333,0.134807,0.018168,2.0
-0.824212,-0.544171,0.138218,0.030134,2.0
-0.684384,-0.524417,0.143458,0.044084,2.0
-0.544712,-0.503797,0.150822,0.060242,2.0
-0.405265,-0.481997,0.160615,0.07855,2.0
-0.266131,-0.458664,0.173098,0.098439,2.0
-0.127419,-0.433417,0.188438,0.119183,2.0
0.01075,-0.405863,0.206697,0.140046,2.0
0.148233,-0.375615,0.227834,0.160264,2.0
0.28488,-0.342303,0.251695,0.17905,2.0
0.420528,-0.305594,0.278021,0.195601,2.0
0.555014,-0.265204,0.306437,0.209101,2.0
0.688175,-0.22091,0.336466,0.218803,2.0
0.819863,-0.172568,0.367521,0.223872,2.0
0.949948,-0.120124,0.398919,0.223775,2.0
1.078338,-0.063616,0.429926,0.218224,2.0
1.204989,-0.003179,0.459762,0.206929,2.0
1.329914,0.060952,0.487605,0.189592,1.993
1.453194,0.128447,0.512579,0.16579,1.967
1.574986,0.198867,0.533737,0.135014,1.927
1.695533,0.271657,0.550042,0.096625,1.882
1.815164,0.346135,0.560355,0.049797,1.837
1.934294,0.421466,0.563524,0.00482,1.791
2.053404,0.496672,0.558619,0.064937,1.745
2.173,0.570664,0.545046,0.128323,1.706
2.293578,0.642292,0.522554,0.192771,1.687
2.415593,0.710388,0.491236,0.255861,1.681
2.539427,0.773815,0.45157,0.31454,1.68
2.665365,0.831525,0.404492,0.365062,1.68
2.793577,0.882617,0.351465,0.40291,1.685
2.9241,0.926401,0.294536,0.423385,1.697
3.056833,0.962478,0.236131,0.424992,1.722
3.191556,0.990756,0.178585,0.410366,1.764
3.327976,1.011421,0.123797,0.383339,1.81
3.465762,1.024877,0.073155,0.348121,1.855
3.604574,1.031692,0.027515,0.308774,1.901
3.744087,1.032537,-0.012772,0.268977,1.942
3.884009,1.028123,-0.047812,0.231907,1.975
4.024084,1.019139,-0.078146,0.200549,1.996
4.164104,1.00619,-0.104713,0.177476,1.987
4.303904,0.989731,-0.128701,0.163445,1.958
4.443354,0.97005,-0.151321,0.157858,1.916
4.582333,0.947274,-0.173692,0.159884,1.862
4.720716,0.921384,-0.196821,0.168735,1.8
4.858354,0.892235,-0.221607,0.183685,1.729
4.995058,0.859573,-0.248852,0.204074,1.654
5.13059,0.823054,-0.279266,0.229389,1.589
5.264645,0.782266,-0.313479,0.259098,1.539
5.396837,0.736745,-0.352047,0.29284,1.502
5.526689,0.686004,-0.39547,0.330371,1.477
5.653621,0.629548,-0.444143,0.370677,1.461
5.776966,0.566909,-0.498292,0.412451,1.453
5.895984,0.497681,-0.557931,0.453975,1.45
6.0099,0.421542,-0.62282,0.493077,1.449
6.117926,0.338289,-0.692427,0.527224,1.449
6.219307,0.247855,-0.765893,0.55351,1.451
6.313362,0.150331,-0.842015,0.569046,1.458
6.399529,0.045975,-0.919273,0.571429,1.472
6.477417,-0.064791,-0.995944,0.559811,1.495
6.546834,-0.181404,-1.070363,0.535984,1.529
6.607794,-0.303199,-1.141141,0.502756,1.578
6.660495,-0.429462,-1.207229,0.463089,1.643
6.705298,-0.559466,-1.267923,0.419757,1.719
6.742693,-0.692506,-1.322828,0.37509,1.791
6.773269,-0.827933,-1.371815,0.330933,1.856
6.797675,-0.965169,-1.414984,0.288805,1.912
6.816591,-1.103724,-1.452624,0.249788,1.956
6.830686,-1.24321,-1.485162,0.21458,1.986
6.840594,-1.383331,-1.513115,0.18354,2.0
6.846893,-1.52387,-1.537076,0.157188,2.0
6.850084,-1.664671,-1.557724,0.136104,1.99
6.850576,-1.805618,-1.575835,0.120919,1.961
6.848664,-1.946626,-1.592279,0.11233,1.918
6.844517,-2.087619,-1.608037,0.111127,1.863
6.838161,-2.22852,-1.624194,0.118034,1.8
6.829465,-2.36923,-1.641938,0.133758,1.729
6.81813,-2.509614,-1.662528,0.158749,1.653
6.803685,-2.649483,-1.687189,0.1922,1.582
6.785513,-2.788583,-1.71693,0.232069,1.524
6.7629,-2.92659,-1.752464,0.276403,1.478
6.735084,-3.063108,-1.794214,0.323195,1.439
6.701307,-3.197672,-1.84232,0.37049,1.408
6.660854,-3.329742,-1.89665,0.416249,1.383
6.613101,-3.458713,-1.95682,0.458675,1.363
6.557553,-3.583917,-2.022253,0.496509,1.349
6.49387,-3.704624,-2.092277,0.529397,1.339
6.421891,-3.820045,-2.166291,0.558656,1.333
6.341629,-3.92932,-2.243924,0.586448,1.33
6.253264,-4.031526,-2.32496,0.613053,1.329
6.157126,-4.125725,-2.409163,0.637918,1.329
6.053679,-4.211014,-2.496164,0.659275,1.331
5.943497,-4.286591,-2.585332,0.674342,1.337
5.827242,-4.351802,-2.675652,0.679144,1.352
5.705633,-4.406206,-2.76558,0.668827,1.382
5.579427,-4.449638,-2.852954,0.638382,1.436
5.449391,-4.482292,-2.934967,0.583501,1.528
5.316278,-4.504799,-3.008487,0.505114,1.624
5.180789,-4.518257,-3.070822,0.41099,1.718
5.043543,-4.524133,-3.120203,0.309005,1.808
4.905059,-4.524156,3.127459,0.205195,1.889
4.76576,-4.520206,3.105991,0.103762,1.954
4.625976,-4.514216,3.09821,0.007867,1.996
4.485959,-4.50806,3.103206,0.07915,2.0
4.345895,-4.503459,3.119445,0.152768,2.0
4.205917,-4.501857,-3.138591,0.206606,2.0
4.066117,-4.504299,-3.107591,0.236686,2.0
3.926554,-4.511359,-3.074,0.243829,2.0
3.787261,-4.523176,-3.040863,0.230035,2.0
3.648245,-4.539489,-3.010921,0.197716,2.0
3.509484,-4.559682,-2.986526,0.150311,2.0
3.370931,-4.582839,-2.969322,0.094766,2.0
3.232521,-4.607872,-2.95995,0.038596,2.0
3.094165,-4.633672,-2.957982,0.010607,2.0
2.955764,-4.659266,-2.961862,0.044537,2.0
2.81724,-4.683986,-2.969244,0.060398,2.0
2.678571,-4.707519,-2.977654,0.059202,2.0
2.539806,-4.72988,-2.984741,0.041651,2.0
2.401059,-4.751407,-2.988236,0.008089,2.0
2.262487,-4.772746,-2.986038,0.03952,1.964
2.124258,-4.794816,-2.976896,0.091151,1.896
1.986517,-4.818613,-2.961151,0.134129,1.809
1.849373,-4.844962,-2.940859,0.156413,1.711
1.712891,-4.874288,-2.91963,0.147677,1.609
1.577062,-4.906417,-2.901783,0.108074,1.508
1.441778,-4.94058,-2.891241,0.043037,1.406
1.306866,-4.975511,-2.891237,0.043151,1.341
1.172142,-5.009531,-2.90445,0.147703,1.307
1.037492,-5.040616,-2.933041,0.267525,1.292
0.902939,-5.066502,-2.978237,0.394131,1.288
0.768672,-5.084924,-3.039809,0.516049,1.288
0.635032,-5.093865,-3.115904,0.620102,1.29
0.502464,-5.091764,3.080132,0.692108,1.299
0.37147,-5.077646,2.986628,0.72317,1.324
0.242553,-5.051161,2.891991,0.710601,1.326
0.116141,-5.012558,2.801481,0.655824,1.308
-0.007501,-4.962676,2.720149,0.563202,1.277
-0.128372,-4.902942,2.652591,0.439983,1.237
-0.246809,-4.835339,2.602484,0.297054,1.194
-0.363452,-4.762313,2.572367,0.142673,1.144
-0.479145,-4.686673,2.563708,0.016783,1.078
-0.594777,-4.611454,2.577145,0.17965,1.034
-0.711151,-4.539775,2.612904,0.347441,1.011
-0.828869,-4.474708,2.671051,0.522503,1.001
-0.948239,-4.419181,2.751441,0.704063,1.0
-1.069198,-4.375877,2.853304,0.884919,1.0
-1.191227,-4.347123,2.974685,1.050712,1.0
-1.3133,-4.334752,3.112118,1.183634,1.0
-1.433933,-4.339967,-3.022564,1.265928,1.0
-1.551331,-4.363219,-2.868578,1.295291,1.002
-1.663579,-4.40427,-2.713969,1.280691,1.008
-1.768787,-4.462324,-2.562308,1.234986,1.02
-1.865193,-4.536154,-2.415929,1.170603,1.038
-1.951239,-4.624184,-2.276189,1.097334,1.062
-2.025635,-4.724566,-2.143819,1.021256,1.092
-2.087432,-4.835258,-2.019088,0.947525,1.127
-2.136048,-4.954139,-1.901817,0.879952,1.166
-2.171251,-5.079155,-1.79143,0.821049,1.204
-2.193082,-5.208429,-1.687114,0.771173,1.242
-2.201763,-5.340283,-1.58803,0.729241,1.277
-2.197645,-5.473209,-1.493443,0.69381,1.311
-2.181178,-5.605863,-1.402759,0.663399,1.343
-2.152887,-5.737058,-1.315559,0.636214,1.375
-2.113359,-5.865777,-1.23161,0.610562,1.41
-2.063225,-5.991186,-1.150929,0.583825,1.451
-2.003156,-6.112639,-1.073885,0.552893,1.503
-1.933887,-6.229686,-1.001254,0.514681,1.57
-1.856233,-6.342091,-0.934153,0.467343,1.656
-1.771112,-6.449848,-0.873771,0.412066,1.737
-1.679516,-6.553168,-0.821096,0.351175,1.812
-1.58248,-6.652452,-0.776819,0.2871,1.88
-1.481051,-6.748257,-0.741327,0.222143,1.936
-1.376258,-6.841253,-0.714707,0.158267,1.978
-1.269089,-6.932186,-0.69677,0.097268,2.0
-1.160459,-7.02183,-0.687044,0.040993,2.0
-1.051191,-7.110944,-0.68476,0.008538,2.0
-0.941991,-7.200223,-0.68885,0.049474,2.0
-0.833429,-7.290251,-0.698115,0.081933,2.0
-0.72595,-7.381497,-0.711421,0.106836,2.0
-0.6199,-7.474313,-0.727774,0.125222,2.0
-0.515541,-7.568953,-0.746326,0.13814,2.0
-0.41307,-7.665581,-0.766384,0.146671,2.0
-0.312633,-7.764289,-0.787406,0.151874,2.0
-0.214339,-7.865112,-0.808995,0.154763,2.0
-0.118272,-7.968046,-0.830896,0.156316,2.0
-0.024497,-8.073065,-0.852982,0.15742,2.0
0.066923,-8.180131,-0.875202,0.15823,2.0
0.155932,-8.289203,-0.897505,0.158603,2.0
0.242482,-8.400234,-0.919819,0.158402,2.0
0.326535,-8.513167,-0.942056,0.157494,2.0
0.408067,-8.627941,-0.964106,0.155733,2.0
0.48707,-8.744484,-0.98584,0.152977,2.0
0.563554,-8.862716,-1.00711,0.149113,2.0
0.637551,-8.982549,-1.027754,0.144036,2.0
0.709116,-9.103885,-1.047602,0.137751,2.0
0.778331,-9.226616,-1.066496,0.130437,2.0
0.845296,-9.350632,-1.084306,0.12228,2.0
0.910132,-9.47582,-1.10092,0.11342,2.0
0.972976,-9.602065,-1.116253,0.104032,2.0
1.033977,-9.729252,-1.13024,0.094281,2.0
1.093297,-9.857273,-1.142838,0.084308,2.0
1.151102,-9.98602,-1.154028,0.074265,2.0
1.207566,-10.115391,-1.163806,0.064284,2.0
1.262863,-10.245292,-1.172186,0.054429,2.0
1.317168,-10.375632,-1.179184,0.044693,2.0
1.370656,-10.506328,-1.184814,0.035045,2.0
1.423501,-10.637299,-1.189088,0.025491,2.0
1.475878,-10.768468,-1.192018,0.015989,2.0
1.52796,-10.89976,-1.193607,0.006521,2.0
1.579922,-11.031103,-1.193861,0.002927,2.0
1.631938,-11.162422,-1.192779,0.012397,2.0
1.684182,-11.293647,-1.190357,0.021904,2.0
1.736829,-11.424701,-1.186588,0.031469,2.0
1.790054,-11.55551,-1.181461,0.041132,2.0
1.844032,-11.685993,-1.174965,0.050889,2.0
1.898938,-11.816068,-1.167082,0.060775,2.0
1.95495,-11.945646,-1.157795,0.070797,2.0
2.012242,-12.074632,-1.147086,0.080962,2.0
2.070991,-12.202928,-1.134935,0.091274,2.0
2.131373,-12.330423,-1.121323,0.101707,2.0
2.193559,-12.457003,-1.106234,0.112275,2.0
2.257721,-12.582542,-1.089662,0.122825,2.0
2.324023,-12.706909,-1.071642,0.132888,2.0
2.392618,-12.829967,-1.05228,0.141978,2.0
2.463635,-12.951586,-1.031749,0.14957,2.0
2.537175,-13.071646,-1.010298,0.155126,2.0
2.613302,-13.190046,-0.988248,0.158149,2.0
2.692039,-13.30671,-0.965988,0.158138,2.0
2.773355,-13.421597,-0.943975,0.154617,2.0
2.857169,-13.53471,-0.922735,0.147099,2.0
2.943336,-13.646098,-0.902841,0.135414,2.0
3.031651,-13.755872,-0.884847,0.120016,2.0
3.121856,-13.864192,-0.869239,0.101442,2.0
3.213649,-13.971266,-0.856428,0.080249,2.0
3.306691,-14.077343,-0.846748,0.056967,2.0
3.400617,-14.182708,-0.840464,0.032096,2.0
3.495041,-14.287669,-0.837767,0.006114,2.0
3.58956,-14.392554,-0.838782,0.020502,2.0
3.683761,-14.497696,-0.843564,0.047252,2.0
3.777228,-14.60343,-0.852102,0.073775,2.0
3.869542,-14.710075,-0.86435,0.099916,2.0
3.960282,-14.817937,-0.880223,0.125347,2.0
4.049028,-14.927292,-0.899593,0.149758,2.0
4.135368,-15.038388,-0.922281,0.172775,2.0
4.218897,-15.151434,-0.948065,0.194118,1.998
4.29923,-15.266596,-0.976683,0.213499,1.993
4.376,-15.383996,-1.007835,0.230649,1.982
4.448867,-15.503707,-1.041196,0.245403,1.965
4.517521,-15.625755,-1.07642,0.257636,1.942
4.581687,-15.750117,-1.113164,0.267443,1.911
4.641124,-15.876723,-1.151134,0.275461,1.873
4.695616,-16.005467,-1.190127,0.282331,1.828
4.744968,-16.13621,-1.230038,0.288828,1.78
4.788986,-16.268785,-1.27086,0.29561,1.73
4.827477,-16.403002,-1.312673,0.303314,1.679
4.860233,-16.538646,-1.355647,0.312625,1.629
4.887022,-16.675479,-1.400034,0.324111,1.581
4.907584,-16.813235,-1.446161,0.338306,1.536
4.921618,-16.951614,-1.494415,0.355642,1.497
4.928785,-17.090274,-1.54521,0.376147,1.464
4.928712,-17.228819,-1.598957,0.399868,1.439
4.920997,-17.366784,-1.656043,0.426525,1.419
4.905228,-17.503634,-1.716782,0.455463,1.406
4.881009,-17.638753,-1.781372,0.485668,1.397
4.847982,-17.771456,-1.849858,0.515894,1.393
4.805863,-17.901003,-1.922118,0.544783,1.391
4.754461,-18.026612,-1.997855,0.570862,1.39
4.693701,-18.14748,-2.076598,0.592639,1.39
4.623643,-18.262805,-2.157712,0.608787,1.391
4.544495,-18.371816,-2.240423,0.618236,1.393
4.456614,-18.473794,-2.323876,0.620652,1.397
4.360503,-18.568102,-2.407252,0.616901,1.402
4.256788,-18.65419,-2.489904,0.608818,1.41
4.146186,-18.731598,-2.571418,0.59833,1.419
4.029483,-18.799942,-2.651599,0.587115,1.43
3.907503,-18.858907,-2.730417,0.576238,1.443
3.781095,-18.908246,-2.807917,0.565925,1.456
3.651107,-18.947783,-2.884159,0.556239,1.469
3.518366,-18.977416,-2.959183,0.546802,1.484
3.383665,-18.997116,-3.032964,0.536846,1.501
3.247744,-19.00693,-3.105364,0.525316,1.522
3.111284,-19.006988,3.107097,0.510809,1.548
2.974905,-18.997514,3.038523,0.491993,1.582
2.839156,-18.97884,2.972724,0.468026,1.625
